Total # of Data,Metal_1 AN,Metal_1 AW,Metal_1 group,Metal_1 period,Metal_1 atomic radius,Metal_1 electronegativity,Metal_1 m. p.,Metal_1 b. p.,Metal_1 delta_fus H ,Metal_1 density,Metal_1 ionization enegy ,Metal_2 AN,Metal_2 AW,Metal_2 group,Metal_2 period,Metal_2 atomic radius,Metal_2 electronegativity,Metal_2 m. p.,Metal_2 b. p.,Metal_2 delta_fus H ,Metal_2 density,Metal_2 ionization enegy ,Metal_3 AN,Metal_3 AW,Metal_3 group,Metal_3 period,Metal_3 atomic radius,Metal_3 electronegativity,Metal_3 m. p.,Metal_3 b. p.,Metal_3 delta_fus H ,Metal_3 density,Metal_3 ionization enegy ,Prom_1 AN,Prom_1 AW,Prom_1 group,Prom_1 period,Prom_1 atomic radius,Prom_1 electronegativity,Prom_1 m. p.,Prom_1 b. p.,Prom_1 delta_fus H ,Prom_1 density,Prom_1 ionization enegy ,Prom_2 AN,Prom_2 AW,Prom_2 group,Prom_2 period,Prom_2 atomic radius,Prom_2 electronegativity,Prom_2 m. p.,Prom_2 b. p.,Prom_2 delta_fus H ,Prom_2 density,Prom_2 ionization enegy ,Li,Ce,Co,Mg,Fe,Mn,Zr,K,Ni,Ca,Cs,V,Rb,Y,Na,La,Gd,Yb,Zn,Re,Ti,Cr,Ho,Nd,Tm,Sm,Er,Sr,Pt,Au,Ru,Rh,Ir,Cu,Pd,IWI,WI,CI,SI,SGP,CP,HDP,UGC,SCT,FSP,ME,DP,Calc T (oC),Calc T. (hr),Al2O3,MgO,CeO2,TiO2,ZEO,MnO,Y203,ZrO2,HAP,ACC,Tb4O7,HfO2,La2O3,Co3O4,ThO2,SiO2,Fe2O3,Sm2O3,Gd2O3,Yb2O3,CaO,Temperature (C),H2 vol.%,O2 vol.%,CO vol.%,H2O vol.%,CO2 vol.%,CH4 vol.%,TOS (min),F/W (mg.min/ml),CO Conversion
3403,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,230.0,1.33,65.7
3404,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,293.0,1.33,65.2
3405,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,357.0,1.33,64.8
3406,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,423.0,1.33,64.4
3407,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,497.0,1.33,63.8
3408,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,567.0,1.33,63.3
3409,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,627.0,1.33,63.1
3410,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,700.0,1.33,62.6
3411,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,763.0,1.33,62.6
3412,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,830.0,1.33,62.0
3413,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,887.0,1.33,62.0
3414,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,933.0,1.33,61.6
3415,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,980.0,1.33,61.3
3416,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,1040.0,1.33,61.2
3417,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.5,0.0,0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,1130.0,1.33,60.8
3418,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,46.7,1.33,66.5
3419,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,127.0,1.33,65.2
3420,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,190.0,1.33,64.4
3421,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,253.0,1.33,64.0
3422,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,303.0,1.33,63.4
3423,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,363.0,1.33,63.1
3424,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,423.0,1.33,62.4
3425,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,537.0,1.33,61.7
3426,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,610.0,1.33,61.2
3427,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,700.0,1.33,60.7
3428,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,780.0,1.33,60.3
3429,78.0,195.084,10.0,6.0,1.77,1.44,2041.4,4098.0,22.17,21.5,8.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,500,2.0,0.0,0,0.6,0.0,0,0,0.0,0.4,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,847.0,1.33,60.0
